528 256 256
100 131 -1 1
102 130 -1 1
101 130 -1 1
100 130 -1 1
99 130 -1 1
98 130 -1 1
102 129 -1 1
101 129 -1 1
100 129 -1 1
99 129 -1 1
98 129 -1 1
103 128 -1 1
102 128 -1 1
101 128 -1 1
100 128 -1 1
99 128 -1 1
98 128 -1 1
97 128 -1 1
103 127 -1 1
102 127 -1 1
101 127 -1 1
100 127 -1 1
99 127 -1 1
98 127 -1 1
97 127 -1 1
103 126 -1 1
102 126 -1 1
101 126 -1 1
100 126 -1 1
99 126 -1 1
98 126 -1 1
97 126 -1 1
103 125 -1 1
102 125 -1 1
101 125 -1 1
100 125 -1 1
99 125 -1 1
98 125 -1 1
97 125 -1 1
104 124 -1 1
103 124 -1 1
102 124 -1 1
101 124 -1 1
100 124 -1 1
99 124 -1 1
98 124 -1 1
97 124 -1 1
104 123 -1 1
103 123 -1 1
102 123 -1 1
101 123 -1 1
100 123 -1 1
99 123 -1 1
98 123 -1 1
104 122 -1 1
103 122 -1 1
102 122 -1 1
101 122 -1 1
100 122 -1 1
99 122 -1 1
98 122 -1 1
104 121 -1 1
103 121 -1 1
102 121 -1 1
101 121 -1 1
100 121 -1 1
99 121 -1 1
98 121 -1 1
105 120 -1 1
104 120 -1 1
103 120 -1 1
102 120 -1 1
101 120 -1 1
100 120 -1 1
99 120 -1 1
98 120 -1 1
105 119 -1 1
104 119 -1 1
103 119 -1 1
102 119 -1 1
101 119 -1 1
100 119 -1 1
99 119 -1 1
105 118 -1 1
104 118 -1 1
103 118 -1 1
102 118 -1 1
101 118 -1 1
100 118 -1 1
99 118 -1 1
105 117 -1 1
104 117 -1 1
103 117 -1 1
102 117 -1 1
101 117 -1 1
100 117 -1 1
99 117 -1 1
106 116 -1 1
105 116 -1 1
104 116 -1 1
103 116 -1 1
102 116 -1 1
101 116 -1 1
100 116 -1 1
99 116 -1 1
106 115 -1 1
105 115 -1 1
104 115 -1 1
103 115 -1 1
102 115 -1 1
101 115 -1 1
100 115 -1 1
106 114 -1 1
105 114 -1 1
104 114 -1 1
103 114 -1 1
102 114 -1 1
101 114 -1 1
100 114 -1 1
106 113 -1 1
105 113 -1 1
104 113 -1 1
103 113 -1 1
102 113 -1 1
101 113 -1 1
100 113 -1 1
107 112 -1 1
106 112 -1 1
105 112 -1 1
104 112 -1 1
103 112 -1 1
102 112 -1 1
101 112 -1 1
100 112 -1 1
107 111 -1 1
106 111 -1 1
105 111 -1 1
104 111 -1 1
103 111 -1 1
102 111 -1 1
101 111 -1 1
107 110 -1 1
106 110 -1 1
105 110 -1 1
104 110 -1 1
103 110 -1 1
102 110 -1 1
101 110 -1 1
107 109 -1 1
106 109 -1 1
105 109 -1 1
104 109 -1 1
103 109 -1 1
102 109 -1 1
107 108 -1 1
106 108 -1 1
105 108 -1 1
104 108 -1 1
103 108 -1 1
102 108 -1 1
101 108 -1 1
108 107 -1 1
107 107 -1 1
106 107 -1 1
105 107 -1 1
104 107 -1 1
103 107 -1 1
102 107 -1 1
101 107 -1 1
108 106 -1 1
107 106 -1 1
106 106 -1 1
105 106 -1 1
104 106 -1 1
103 106 -1 1
102 106 -1 1
108 105 -1 1
107 105 -1 1
106 105 -1 1
105 105 -1 1
104 105 -1 1
103 105 -1 1
102 105 -1 1
108 104 -1 1
107 104 -1 1
106 104 -1 1
105 104 -1 1
104 104 -1 1
103 104 -1 1
102 104 -1 1
109 103 -1 1
108 103 -1 1
107 103 -1 1
106 103 -1 1
105 103 -1 1
104 103 -1 1
103 103 -1 1
102 103 -1 1
109 102 -1 1
108 102 -1 1
107 102 -1 1
106 102 -1 1
105 102 -1 1
104 102 -1 1
103 102 -1 1
109 101 -1 1
108 101 -1 1
107 101 -1 1
106 101 -1 1
105 101 -1 1
104 101 -1 1
103 101 -1 1
109 100 -1 1
108 100 -1 1
107 100 -1 1
106 100 -1 1
105 100 -1 1
104 100 -1 1
103 100 -1 1
110 99 -1 1
109 99 -1 1
108 99 -1 1
107 99 -1 1
106 99 -1 1
105 99 -1 1
104 99 -1 1
103 99 -1 1
110 98 -1 1
109 98 -1 1
108 98 -1 1
107 98 -1 1
106 98 -1 1
105 98 -1 1
104 98 -1 1
110 97 -1 1
109 97 -1 1
108 97 -1 1
107 97 -1 1
106 97 -1 1
105 97 -1 1
104 97 -1 1
111 96 -1 1
110 96 -1 1
109 96 -1 1
108 96 -1 1
107 96 -1 1
106 96 -1 1
105 96 -1 1
104 96 -1 1
111 95 -1 1
110 95 -1 1
109 95 -1 1
108 95 -1 1
107 95 -1 1
106 95 -1 1
105 95 -1 1
111 94 -1 1
110 94 -1 1
109 94 -1 1
108 94 -1 1
107 94 -1 1
106 94 -1 1
105 94 -1 1
111 93 -1 1
110 93 -1 1
109 93 -1 1
108 93 -1 1
107 93 -1 1
106 93 -1 1
105 93 -1 1
111 92 -1 1
110 92 -1 1
109 92 -1 1
108 92 -1 1
107 92 -1 1
106 92 -1 1
112 91 -1 1
111 91 -1 1
110 91 -1 1
109 91 -1 1
108 91 -1 1
107 91 -1 1
106 91 -1 1
105 91 -1 1
112 90 -1 1
111 90 -1 1
110 90 -1 1
109 90 -1 1
108 90 -1 1
107 90 -1 1
106 90 -1 1
112 89 -1 1
111 89 -1 1
110 89 -1 1
109 89 -1 1
108 89 -1 1
107 89 -1 1
106 89 -1 1
112 88 -1 1
111 88 -1 1
110 88 -1 1
109 88 -1 1
108 88 -1 1
107 88 -1 1
106 88 -1 1
112 87 -1 1
111 87 -1 1
110 87 -1 1
109 87 -1 1
108 87 -1 1
107 87 -1 1
106 87 -1 1
112 86 -1 1
111 86 -1 1
110 86 -1 1
109 86 -1 1
108 86 -1 1
107 86 -1 1
106 86 -1 1
112 85 -1 1
111 85 -1 1
110 85 -1 1
109 85 -1 1
108 85 -1 1
107 85 -1 1
106 85 -1 1
112 84 -1 1
111 84 -1 1
110 84 -1 1
109 84 -1 1
108 84 -1 1
107 84 -1 1
106 84 -1 1
112 83 -1 1
111 83 -1 1
110 83 -1 1
109 83 -1 1
108 83 -1 1
107 83 -1 1
106 83 -1 1
112 82 -1 1
111 82 -1 1
110 82 -1 1
109 82 -1 1
108 82 -1 1
107 82 -1 1
106 82 -1 1
105 82 -1 1
111 81 -1 1
110 81 -1 1
109 81 -1 1
108 81 -1 1
107 81 -1 1
106 81 -1 1
105 81 -1 1
111 80 -1 1
110 80 -1 1
109 80 -1 1
108 80 -1 1
107 80 -1 1
106 80 -1 1
