582 256 256
124 181 -1 1
126 180 -1 1
125 180 -1 1
124 180 -1 1
123 180 -1 1
122 180 -1 1
121 180 -1 1
126 179 -1 1
125 179 -1 1
124 179 -1 1
123 179 -1 1
122 179 -1 1
121 179 -1 1
120 179 -1 1
119 179 -1 1
127 178 -1 1
126 178 -1 1
125 178 -1 1
124 178 -1 1
123 178 -1 1
122 178 -1 1
121 178 -1 1
120 178 -1 1
119 178 -1 1
118 178 -1 1
127 177 -1 1
126 177 -1 1
125 177 -1 1
124 177 -1 1
123 177 -1 1
122 177 -1 1
121 177 -1 1
120 177 -1 1
119 177 -1 1
118 177 -1 1
117 177 -1 1
126 176 -1 1
125 176 -1 1
124 176 -1 1
123 176 -1 1
122 176 -1 1
121 176 -1 1
120 176 -1 1
119 176 -1 1
118 176 -1 1
117 176 -1 1
126 175 -1 1
125 175 -1 1
124 175 -1 1
123 175 -1 1
122 175 -1 1
121 175 -1 1
120 175 -1 1
119 175 -1 1
118 175 -1 1
117 175 -1 1
116 175 -1 1
124 174 -1 1
123 174 -1 1
122 174 -1 1
121 174 -1 1
120 174 -1 1
119 174 -1 1
118 174 -1 1
117 174 -1 1
116 174 -1 1
122 173 -1 1
121 173 -1 1
120 173 -1 1
119 173 -1 1
118 173 -1 1
117 173 -1 1
116 173 -1 1
115 173 -1 1
121 172 -1 1
120 172 -1 1
119 172 -1 1
118 172 -1 1
117 172 -1 1
116 172 -1 1
115 172 -1 1
121 171 -1 1
120 171 -1 1
119 171 -1 1
118 171 -1 1
117 171 -1 1
116 171 -1 1
115 171 -1 1
121 170 -1 1
120 170 -1 1
119 170 -1 1
118 170 -1 1
117 170 -1 1
116 170 -1 1
115 170 -1 1
114 170 -1 1
120 169 -1 1
119 169 -1 1
118 169 -1 1
117 169 -1 1
116 169 -1 1
115 169 -1 1
114 169 -1 1
113 169 -1 1
112 169 -1 1
120 168 -1 1
119 168 -1 1
118 168 -1 1
117 168 -1 1
116 168 -1 1
115 168 -1 1
114 168 -1 1
113 168 -1 1
112 168 -1 1
111 168 -1 1
110 168 -1 1
119 167 -1 1
118 167 -1 1
117 167 -1 1
116 167 -1 1
115 167 -1 1
114 167 -1 1
113 167 -1 1
112 167 -1 1
111 167 -1 1
110 167 -1 1
109 167 -1 1
108 167 -1 1
119 166 -1 1
118 166 -1 1
117 166 -1 1
116 166 -1 1
115 166 -1 1
114 166 -1 1
113 166 -1 1
112 166 -1 1
111 166 -1 1
110 166 -1 1
109 166 -1 1
108 166 -1 1
107 166 -1 1
106 166 -1 1
118 165 -1 1
117 165 -1 1
116 165 -1 1
115 165 -1 1
114 165 -1 1
113 165 -1 1
112 165 -1 1
111 165 -1 1
110 165 -1 1
109 165 -1 1
108 165 -1 1
107 165 -1 1
106 165 -1 1
105 165 -1 1
104 165 -1 1
116 164 -1 1
115 164 -1 1
114 164 -1 1
113 164 -1 1
112 164 -1 1
111 164 -1 1
110 164 -1 1
109 164 -1 1
108 164 -1 1
107 164 -1 1
106 164 -1 1
105 164 -1 1
104 164 -1 1
103 164 -1 1
102 164 -1 1
114 163 -1 1
113 163 -1 1
112 163 -1 1
111 163 -1 1
110 163 -1 1
109 163 -1 1
108 163 -1 1
107 163 -1 1
106 163 -1 1
105 163 -1 1
104 163 -1 1
103 163 -1 1
102 163 -1 1
101 163 -1 1
112 162 -1 1
111 162 -1 1
110 162 -1 1
109 162 -1 1
108 162 -1 1
107 162 -1 1
106 162 -1 1
105 162 -1 1
104 162 -1 1
103 162 -1 1
102 162 -1 1
101 162 -1 1
100 162 -1 1
99 162 -1 1
98 162 -1 1
110 161 -1 1
109 161 -1 1
108 161 -1 1
107 161 -1 1
106 161 -1 1
105 161 -1 1
104 161 -1 1
103 161 -1 1
102 161 -1 1
101 161 -1 1
100 161 -1 1
99 161 -1 1
98 161 -1 1
97 161 -1 1
96 161 -1 1
108 160 -1 1
107 160 -1 1
106 160 -1 1
105 160 -1 1
104 160 -1 1
103 160 -1 1
102 160 -1 1
101 160 -1 1
100 160 -1 1
99 160 -1 1
98 160 -1 1
97 160 -1 1
96 160 -1 1
95 160 -1 1
106 159 -1 1
105 159 -1 1
104 159 -1 1
103 159 -1 1
102 159 -1 1
101 159 -1 1
100 159 -1 1
99 159 -1 1
98 159 -1 1
97 159 -1 1
96 159 -1 1
95 159 -1 1
94 159 -1 1
105 158 -1 1
104 158 -1 1
103 158 -1 1
102 158 -1 1
101 158 -1 1
100 158 -1 1
99 158 -1 1
98 158 -1 1
97 158 -1 1
96 158 -1 1
95 158 -1 1
94 158 -1 1
103 157 -1 1
102 157 -1 1
101 157 -1 1
100 157 -1 1
99 157 -1 1
98 157 -1 1
97 157 -1 1
96 157 -1 1
95 157 -1 1
94 157 -1 1
93 157 -1 1
101 156 -1 1
100 156 -1 1
99 156 -1 1
98 156 -1 1
97 156 -1 1
96 156 -1 1
95 156 -1 1
94 156 -1 1
93 156 -1 1
99 155 -1 1
98 155 -1 1
97 155 -1 1
96 155 -1 1
95 155 -1 1
94 155 -1 1
93 155 -1 1
92 155 -1 1
98 154 -1 1
97 154 -1 1
96 154 -1 1
95 154 -1 1
94 154 -1 1
93 154 -1 1
92 154 -1 1
98 153 -1 1
97 153 -1 1
96 153 -1 1
95 153 -1 1
94 153 -1 1
93 153 -1 1
92 153 -1 1
98 152 -1 1
97 152 -1 1
96 152 -1 1
95 152 -1 1
94 152 -1 1
93 152 -1 1
92 152 -1 1
99 151 -1 1
98 151 -1 1
97 151 -1 1
96 151 -1 1
95 151 -1 1
