770 256 256
68 136 -1 1
67 136 -1 1
70 135 -1 1
69 135 -1 1
68 135 -1 1
67 135 -1 1
66 135 -1 1
65 135 -1 1
70 134 -1 1
69 134 -1 1
68 134 -1 1
67 134 -1 1
66 134 -1 1
65 134 -1 1
71 133 -1 1
70 133 -1 1
69 133 -1 1
68 133 -1 1
67 133 -1 1
66 133 -1 1
65 133 -1 1
64 133 -1 1
73 132 -1 1
72 132 -1 1
71 132 -1 1
70 132 -1 1
69 132 -1 1
68 132 -1 1
67 132 -1 1
66 132 -1 1
65 132 -1 1
75 131 -1 1
74 131 -1 1
73 131 -1 1
72 131 -1 1
71 131 -1 1
70 131 -1 1
69 131 -1 1
68 131 -1 1
67 131 -1 1
66 131 -1 1
65 131 -1 1
76 130 -1 1
75 130 -1 1
74 130 -1 1
73 130 -1 1
72 130 -1 1
71 130 -1 1
70 130 -1 1
69 130 -1 1
68 130 -1 1
67 130 -1 1
66 130 -1 1
78 129 -1 1
77 129 -1 1
76 129 -1 1
75 129 -1 1
74 129 -1 1
73 129 -1 1
72 129 -1 1
71 129 -1 1
70 129 -1 1
69 129 -1 1
68 129 -1 1
67 129 -1 1
66 129 -1 1
79 128 -1 1
78 128 -1 1
77 128 -1 1
76 128 -1 1
75 128 -1 1
74 128 -1 1
73 128 -1 1
72 128 -1 1
71 128 -1 1
70 128 -1 1
69 128 -1 1
68 128 -1 1
67 128 -1 1
81 127 -1 1
80 127 -1 1
79 127 -1 1
78 127 -1 1
77 127 -1 1
76 127 -1 1
75 127 -1 1
74 127 -1 1
73 127 -1 1
72 127 -1 1
71 127 -1 1
70 127 -1 1
69 127 -1 1
68 127 -1 1
82 126 -1 1
81 126 -1 1
80 126 -1 1
79 126 -1 1
78 126 -1 1
77 126 -1 1
76 126 -1 1
75 126 -1 1
74 126 -1 1
73 126 -1 1
72 126 -1 1
71 126 -1 1
70 126 -1 1
84 125 -1 1
83 125 -1 1
82 125 -1 1
81 125 -1 1
80 125 -1 1
79 125 -1 1
78 125 -1 1
77 125 -1 1
76 125 -1 1
75 125 -1 1
74 125 -1 1
73 125 -1 1
72 125 -1 1
85 124 -1 1
84 124 -1 1
83 124 -1 1
82 124 -1 1
81 124 -1 1
80 124 -1 1
79 124 -1 1
78 124 -1 1
77 124 -1 1
76 124 -1 1
75 124 -1 1
74 124 -1 1
86 123 -1 1
85 123 -1 1
84 123 -1 1
83 123 -1 1
82 123 -1 1
81 123 -1 1
80 123 -1 1
79 123 -1 1
78 123 -1 1
77 123 -1 1
76 123 -1 1
75 123 -1 1
88 122 -1 1
87 122 -1 1
86 122 -1 1
85 122 -1 1
84 122 -1 1
83 122 -1 1
82 122 -1 1
81 122 -1 1
80 122 -1 1
79 122 -1 1
78 122 -1 1
77 122 -1 1
90 121 -1 1
89 121 -1 1
88 121 -1 1
87 121 -1 1
86 121 -1 1
85 121 -1 1
84 121 -1 1
83 121 -1 1
82 121 -1 1
81 121 -1 1
80 121 -1 1
79 121 -1 1
78 121 -1 1
94 120 -1 1
93 120 -1 1
92 120 -1 1
91 120 -1 1
90 120 -1 1
89 120 -1 1
88 120 -1 1
87 120 -1 1
86 120 -1 1
85 120 -1 1
84 120 -1 1
83 120 -1 1
82 120 -1 1
81 120 -1 1
80 120 -1 1
97 119 -1 1
96 119 -1 1
95 119 -1 1
94 119 -1 1
93 119 -1 1
92 119 -1 1
91 119 -1 1
90 119 -1 1
89 119 -1 1
88 119 -1 1
87 119 -1 1
86 119 -1 1
85 119 -1 1
84 119 -1 1
83 119 -1 1
82 119 -1 1
81 119 -1 1
102 118 -1 1
101 118 -1 1
100 118 -1 1
99 118 -1 1
98 118 -1 1
97 118 -1 1
96 118 -1 1
95 118 -1 1
94 118 -1 1
93 118 -1 1
92 118 -1 1
91 118 -1 1
90 118 -1 1
89 118 -1 1
88 118 -1 1
87 118 -1 1
86 118 -1 1
85 118 -1 1
84 118 -1 1
83 118 -1 1
82 118 -1 1
104 117 -1 1
103 117 -1 1
102 117 -1 1
101 117 -1 1
100 117 -1 1
99 117 -1 1
98 117 -1 1
97 117 -1 1
96 117 -1 1
95 117 -1 1
94 117 -1 1
93 117 -1 1
92 117 -1 1
91 117 -1 1
90 117 -1 1
89 117 -1 1
88 117 -1 1
87 117 -1 1
86 117 -1 1
85 117 -1 1
84 117 -1 1
105 116 -1 1
104 116 -1 1
103 116 -1 1
102 116 -1 1
101 116 -1 1
100 116 -1 1
99 116 -1 1
98 116 -1 1
97 116 -1 1
96 116 -1 1
95 116 -1 1
94 116 -1 1
93 116 -1 1
92 116 -1 1
91 116 -1 1
90 116 -1 1
89 116 -1 1
88 116 -1 1
87 116 -1 1
86 116 -1 1
85 116 -1 1
108 115 -1 1
107 115 -1 1
106 115 -1 1
105 115 -1 1
104 115 -1 1
103 115 -1 1
102 115 -1 1
101 115 -1 1
100 115 -1 1
99 115 -1 1
98 115 -1 1
97 115 -1 1
96 115 -1 1
95 115 -1 1
94 115 -1 1
93 115 -1 1
92 115 -1 1
91 115 -1 1
90 115 -1 1
89 115 -1 1
88 115 -1 1
87 115 -1 1
112 114 -1 1
111 114 -1 1
110 114 -1 1
109 114 -1 1
108 114 -1 1
107 114 -1 1
106 114 -1 1
105 114 -1 1
104 114 -1 1
103 114 -1 1
102 114 -1 1
101 114 -1 1
100 114 -1 1
99 114 -1 1
98 114 -1 1
97 114 -1 1
96 114 -1 1
95 114 -1 1
94 114 -1 1
93 114 -1 1
92 114 -1 1
91 114 -1 1
90 114 -1 1
117 113 -1 1
116 113 -1 1
115 113 -1 1
114 113 -1 1
113 113 -1 1
112 113 -1 1
111 113 -1 1
110 113 -1 1
109 113 -1 1
108 113 -1 1
107 113 -1 1
106 113 -1 1
105 113 -1 1
104 113 -1 1
103 113 -1 1
102 113 -1 1
101 113 -1 1
100 113 -1 1
99 113 -1 1
98 113 -1 1
97 113 -1 1
96 113 -1 1
95 113 -1 1
94 113 -1 1
120 112 -1 1
119 112 -1 1
118 112 -1 1
117 112 -1 1
116 112 -1 1
115 112 -1 1
114 112 -1 1
113 112 -1 1
112 112 -1 1
111 112 -1 1
110 112 -1 1
109 112 -1 1
108 112 -1 1
107 112 -1 1
106 112 -1 1
105 112 -1 1
104 112 -1 1
103 112 -1 1
102 112 -1 1
101 112 -1 1
100 112 -1 1
99 112 -1 1
98 112 -1 1
122 111 -1 1
121 111 -1 1
120 111 -1 1
119 111 -1 1
118 111 -1 1
117 111 -1 1
116 111 -1 1
115 111 -1 1
114 111 -1 1
113 111 -1 1
112 111 -1 1
111 111 -1 1
110 111 -1 1
109 111 -1 1
108 111 -1 1
107 111 -1 1
106 111 -1 1
105 111 -1 1
104 111 -1 1
103 111 -1 1
102 111 -1 1
101 111 -1 1
100 111 -1 1
125 110 -1 1
124 110 -1 1
123 110 -1 1
122 110 -1 1
121 110 -1 1
120 110 -1 1
119 110 -1 1
118 110 -1 1
117 110 -1 1
116 110 -1 1
115 110 -1 1
114 110 -1 1
113 110 -1 1
112 110 -1 1
111 110 -1 1
110 110 -1 1
109 110 -1 1
108 110 -1 1
107 110 -1 1
106 110 -1 1
105 110 -1 1
104 110 -1 1
103 110 -1 1
102 110 -1 1
127 109 -1 1
126 109 -1 1
125 109 -1 1
124 109 -1 1
123 109 -1 1
122 109 -1 1
121 109 -1 1
120 109 -1 1
119 109 -1 1
118 109 -1 1
117 109 -1 1
116 109 -1 1
115 109 -1 1
114 109 -1 1
113 109 -1 1
112 109 -1 1
111 109 -1 1
110 109 -1 1
109 109 -1 1
108 109 -1 1
107 109 -1 1
106 109 -1 1
105 109 -1 1
131 108 -1 1
130 108 -1 1
129 108 -1 1
128 108 -1 1
127 108 -1 1
126 108 -1 1
125 108 -1 1
124 108 -1 1
123 108 -1 1
122 108 -1 1
121 108 -1 1
120 108 -1 1
119 108 -1 1
118 108 -1 1
117 108 -1 1
116 108 -1 1
115 108 -1 1
114 108 -1 1
113 108 -1 1
112 108 -1 1
111 108 -1 1
110 108 -1 1
109 108 -1 1
133 107 -1 1
132 107 -1 1
131 107 -1 1
130 107 -1 1
129 107 -1 1
128 107 -1 1
127 107 -1 1
126 107 -1 1
125 107 -1 1
124 107 -1 1
123 107 -1 1
122 107 -1 1
121 107 -1 1
120 107 -1 1
119 107 -1 1
118 107 -1 1
117 107 -1 1
116 107 -1 1
115 107 -1 1
114 107 -1 1
113 107 -1 1
135 106 -1 1
134 106 -1 1
133 106 -1 1
132 106 -1 1
131 106 -1 1
130 106 -1 1
129 106 -1 1
128 106 -1 1
127 106 -1 1
126 106 -1 1
125 106 -1 1
124 106 -1 1
123 106 -1 1
122 106 -1 1
121 106 -1 1
120 106 -1 1
119 106 -1 1
118 106 -1 1
117 106 -1 1
138 105 -1 1
137 105 -1 1
136 105 -1 1
135 105 -1 1
134 105 -1 1
133 105 -1 1
132 105 -1 1
131 105 -1 1
130 105 -1 1
129 105 -1 1
128 105 -1 1
127 105 -1 1
126 105 -1 1
125 105 -1 1
124 105 -1 1
123 105 -1 1
122 105 -1 1
121 105 -1 1
120 105 -1 1
141 104 -1 1
140 104 -1 1
139 104 -1 1
138 104 -1 1
137 104 -1 1
136 104 -1 1
135 104 -1 1
134 104 -1 1
133 104 -1 1
132 104 -1 1
131 104 -1 1
130 104 -1 1
129 104 -1 1
128 104 -1 1
127 104 -1 1
126 104 -1 1
125 104 -1 1
124 104 -1 1
123 104 -1 1
122 104 -1 1
144 103 -1 1
143 103 -1 1
142 103 -1 1
141 103 -1 1
140 103 -1 1
139 103 -1 1
138 103 -1 1
137 103 -1 1
136 103 -1 1
135 103 -1 1
134 103 -1 1
133 103 -1 1
132 103 -1 1
131 103 -1 1
130 103 -1 1
129 103 -1 1
128 103 -1 1
