640 256 256
152 183 -1 1
154 182 -1 1
153 182 -1 1
152 182 -1 1
151 182 -1 1
150 182 -1 1
154 181 -1 1
153 181 -1 1
152 181 -1 1
151 181 -1 1
150 181 -1 1
155 180 -1 1
154 180 -1 1
153 180 -1 1
152 180 -1 1
151 180 -1 1
150 180 -1 1
149 180 -1 1
155 179 -1 1
154 179 -1 1
153 179 -1 1
152 179 -1 1
151 179 -1 1
150 179 -1 1
149 179 -1 1
155 178 -1 1
154 178 -1 1
153 178 -1 1
152 178 -1 1
151 178 -1 1
150 178 -1 1
149 178 -1 1
155 177 -1 1
154 177 -1 1
153 177 -1 1
152 177 -1 1
151 177 -1 1
150 177 -1 1
149 177 -1 1
156 176 -1 1
155 176 -1 1
154 176 -1 1
153 176 -1 1
152 176 -1 1
151 176 -1 1
150 176 -1 1
149 176 -1 1
156 175 -1 1
155 175 -1 1
154 175 -1 1
153 175 -1 1
152 175 -1 1
151 175 -1 1
150 175 -1 1
156 174 -1 1
155 174 -1 1
154 174 -1 1
153 174 -1 1
152 174 -1 1
151 174 -1 1
150 174 -1 1
157 173 -1 1
156 173 -1 1
155 173 -1 1
154 173 -1 1
153 173 -1 1
152 173 -1 1
151 173 -1 1
157 172 -1 1
156 172 -1 1
155 172 -1 1
154 172 -1 1
153 172 -1 1
152 172 -1 1
151 172 -1 1
157 171 -1 1
156 171 -1 1
155 171 -1 1
154 171 -1 1
153 171 -1 1
152 171 -1 1
151 171 -1 1
158 170 -1 1
157 170 -1 1
156 170 -1 1
155 170 -1 1
154 170 -1 1
153 170 -1 1
152 170 -1 1
151 170 -1 1
158 169 -1 1
157 169 -1 1
156 169 -1 1
155 169 -1 1
154 169 -1 1
153 169 -1 1
152 169 -1 1
158 168 -1 1
157 168 -1 1
156 168 -1 1
155 168 -1 1
154 168 -1 1
153 168 -1 1
152 168 -1 1
159 167 -1 1
158 167 -1 1
157 167 -1 1
156 167 -1 1
155 167 -1 1
154 167 -1 1
153 167 -1 1
152 167 -1 1
159 166 -1 1
158 166 -1 1
157 166 -1 1
156 166 -1 1
155 166 -1 1
154 166 -1 1
153 166 -1 1
159 165 -1 1
158 165 -1 1
157 165 -1 1
156 165 -1 1
155 165 -1 1
154 165 -1 1
