942 256 256
49 172 -1 1
48 172 -1 1
47 172 -1 1
51 171 -1 1
50 171 -1 1
49 171 -1 1
48 171 -1 1
47 171 -1 1
46 171 -1 1
45 171 -1 1
53 170 -1 1
52 170 -1 1
51 170 -1 1
50 170 -1 1
49 170 -1 1
48 170 -1 1
47 170 -1 1
46 170 -1 1
45 170 -1 1
55 169 -1 1
54 169 -1 1
53 169 -1 1
52 169 -1 1
51 169 -1 1
50 169 -1 1
49 169 -1 1
48 169 -1 1
47 169 -1 1
46 169 -1 1
45 169 -1 1
44 169 -1 1
57 168 -1 1
56 168 -1 1
55 168 -1 1
54 168 -1 1
53 168 -1 1
52 168 -1 1
51 168 -1 1
50 168 -1 1
49 168 -1 1
48 168 -1 1
47 168 -1 1
46 168 -1 1
45 168 -1 1
59 167 -1 1
58 167 -1 1
57 167 -1 1
56 167 -1 1
55 167 -1 1
54 167 -1 1
53 167 -1 1
52 167 -1 1
51 167 -1 1
50 167 -1 1
49 167 -1 1
48 167 -1 1
47 167 -1 1
46 167 -1 1
45 167 -1 1
59 166 -1 1
58 166 -1 1
57 166 -1 1
56 166 -1 1
55 166 -1 1
54 166 -1 1
53 166 -1 1
52 166 -1 1
51 166 -1 1
50 166 -1 1
49 166 -1 1
48 166 -1 1
47 166 -1 1
63 165 -1 1
62 165 -1 1
61 165 -1 1
60 165 -1 1
59 165 -1 1
58 165 -1 1
57 165 -1 1
56 165 -1 1
55 165 -1 1
54 165 -1 1
53 165 -1 1
52 165 -1 1
51 165 -1 1
50 165 -1 1
49 165 -1 1
105 164 -1 1
104 164 -1 1
103 164 -1 1
102 164 -1 1
101 164 -1 1
100 164 -1 1
99 164 -1 1
98 164 -1 1
97 164 -1 1
95 164 -1 1
69 164 -1 1
68 164 -1 1
67 164 -1 1
66 164 -1 1
65 164 -1 1
64 164 -1 1
63 164 -1 1
62 164 -1 1
61 164 -1 1
60 164 -1 1
59 164 -1 1
58 164 -1 1
57 164 -1 1
56 164 -1 1
55 164 -1 1
54 164 -1 1
53 164 -1 1
52 164 -1 1
51 164 -1 1
107 163 -1 1
106 163 -1 1
105 163 -1 1
104 163 -1 1
103 163 -1 1
102 163 -1 1
101 163 -1 1
100 163 -1 1
99 163 -1 1
98 163 -1 1
97 163 -1 1
96 163 -1 1
95 163 -1 1
94 163 -1 1
93 163 -1 1
92 163 -1 1
91 163 -1 1
90 163 -1 1
89 163 -1 1
88 163 -1 1
87 163 -1 1
86 163 -1 1
85 163 -1 1
84 163 -1 1
83 163 -1 1
82 163 -1 1
81 163 -1 1
80 163 -1 1
79 163 -1 1
78 163 -1 1
77 163 -1 1
76 163 -1 1
75 163 -1 1
74 163 -1 1
73 163 -1 1
72 163 -1 1
71 163 -1 1
70 163 -1 1
69 163 -1 1
68 163 -1 1
67 163 -1 1
66 163 -1 1
65 163 -1 1
64 163 -1 1
63 163 -1 1
62 163 -1 1
61 163 -1 1
60 163 -1 1
59 163 -1 1
58 163 -1 1
57 163 -1 1
56 163 -1 1
55 163 -1 1
54 163 -1 1
53 163 -1 1
109 162 -1 1
108 162 -1 1
107 162 -1 1
106 162 -1 1
105 162 -1 1
104 162 -1 1
103 162 -1 1
102 162 -1 1
101 162 -1 1
100 162 -1 1
99 162 -1 1
98 162 -1 1
97 162 -1 1
96 162 -1 1
95 162 -1 1
94 162 -1 1
93 162 -1 1
92 162 -1 1
91 162 -1 1
90 162 -1 1
89 162 -1 1
88 162 -1 1
87 162 -1 1
86 162 -1 1
85 162 -1 1
84 162 -1 1
83 162 -1 1
82 162 -1 1
81 162 -1 1
80 162 -1 1
79 162 -1 1
78 162 -1 1
77 162 -1 1
76 162 -1 1
75 162 -1 1
74 162 -1 1
73 162 -1 1
72 162 -1 1
71 162 -1 1
70 162 -1 1
69 162 -1 1
68 162 -1 1
67 162 -1 1
66 162 -1 1
65 162 -1 1
64 162 -1 1
63 162 -1 1
62 162 -1 1
61 162 -1 1
60 162 -1 1
59 162 -1 1
58 162 -1 1
57 162 -1 1
56 162 -1 1
55 162 -1 1
111 161 -1 1
110 161 -1 1
109 161 -1 1
108 161 -1 1
107 161 -1 1
106 161 -1 1
105 161 -1 1
104 161 -1 1
103 161 -1 1
102 161 -1 1
101 161 -1 1
100 161 -1 1
99 161 -1 1
98 161 -1 1
97 161 -1 1
96 161 -1 1
95 161 -1 1
94 161 -1 1
93 161 -1 1
92 161 -1 1
91 161 -1 1
90 161 -1 1
89 161 -1 1
88 161 -1 1
87 161 -1 1
86 161 -1 1
85 161 -1 1
84 161 -1 1
83 161 -1 1
82 161 -1 1
81 161 -1 1
80 161 -1 1
79 161 -1 1
78 161 -1 1
77 161 -1 1
76 161 -1 1
75 161 -1 1
74 161 -1 1
73 161 -1 1
72 161 -1 1
71 161 -1 1
70 161 -1 1
69 161 -1 1
68 161 -1 1
67 161 -1 1
66 161 -1 1
65 161 -1 1
64 161 -1 1
63 161 -1 1
62 161 -1 1
61 161 -1 1
60 161 -1 1
59 161 -1 1
58 161 -1 1
57 161 -1 1
56 161 -1 1
55 161 -1 1
112 160 -1 1
111 160 -1 1
110 160 -1 1
109 160 -1 1
108 160 -1 1
107 160 -1 1
106 160 -1 1
105 160 -1 1
104 160 -1 1
103 160 -1 1
102 160 -1 1
101 160 -1 1
100 160 -1 1
99 160 -1 1
98 160 -1 1
97 160 -1 1
96 160 -1 1
95 160 -1 1
94 160 -1 1
93 160 -1 1
92 160 -1 1
91 160 -1 1
90 160 -1 1
89 160 -1 1
88 160 -1 1
87 160 -1 1
86 160 -1 1
85 160 -1 1
84 160 -1 1
83 160 -1 1
82 160 -1 1
81 160 -1 1
80 160 -1 1
79 160 -1 1
78 160 -1 1
77 160 -1 1
76 160 -1 1
75 160 -1 1
74 160 -1 1
73 160 -1 1
72 160 -1 1
71 160 -1 1
70 160 -1 1
69 160 -1 1
68 160 -1 1
67 160 -1 1
66 160 -1 1
65 160 -1 1
64 160 -1 1
63 160 -1 1
62 160 -1 1
61 160 -1 1
60 160 -1 1
59 160 -1 1
58 160 -1 1
57 160 -1 1
113 159 -1 1
112 159 -1 1
111 159 -1 1
110 159 -1 1
109 159 -1 1
108 159 -1 1
107 159 -1 1
106 159 -1 1
105 159 -1 1
104 159 -1 1
103 159 -1 1
102 159 -1 1
101 159 -1 1
100 159 -1 1
99 159 -1 1
98 159 -1 1
97 159 -1 1
96 159 -1 1
95 159 -1 1
94 159 -1 1
93 159 -1 1
92 159 -1 1
91 159 -1 1
90 159 -1 1
89 159 -1 1
88 159 -1 1
87 159 -1 1
86 159 -1 1
85 159 -1 1
84 159 -1 1
83 159 -1 1
82 159 -1 1
81 159 -1 1
80 159 -1 1
79 159 -1 1
78 159 -1 1
77 159 -1 1
76 159 -1 1
75 159 -1 1
74 159 -1 1
73 159 -1 1
72 159 -1 1
71 159 -1 1
70 159 -1 1
69 159 -1 1
68 159 -1 1
67 159 -1 1
66 159 -1 1
65 159 -1 1
64 159 -1 1
63 159 -1 1
62 159 -1 1
61 159 -1 1
60 159 -1 1
114 158 -1 1
113 158 -1 1
112 158 -1 1
111 158 -1 1
110 158 -1 1
109 158 -1 1
108 158 -1 1
107 158 -1 1
106 158 -1 1
105 158 -1 1
104 158 -1 1
103 158 -1 1
102 158 -1 1
101 158 -1 1
100 158 -1 1
99 158 -1 1
98 158 -1 1
97 158 -1 1
96 158 -1 1
95 158 -1 1
94 158 -1 1
93 158 -1 1
92 158 -1 1
91 158 -1 1
90 158 -1 1
89 158 -1 1
88 158 -1 1
87 158 -1 1
86 158 -1 1
85 158 -1 1
84 158 -1 1
83 158 -1 1
82 158 -1 1
81 158 -1 1
80 158 -1 1
79 158 -1 1
78 158 -1 1
77 158 -1 1
76 158 -1 1
75 158 -1 1
74 158 -1 1
73 158 -1 1
72 158 -1 1
71 158 -1 1
70 158 -1 1
69 158 -1 1
68 158 -1 1
67 158 -1 1
66 158 -1 1
65 158 -1 1
63 158 -1 1
115 157 -1 1
114 157 -1 1
113 157 -1 1
112 157 -1 1
111 157 -1 1
110 157 -1 1
109 157 -1 1
108 157 -1 1
107 157 -1 1
106 157 -1 1
105 157 -1 1
95 157 -1 1
94 157 -1 1
93 157 -1 1
92 157 -1 1
91 157 -1 1
90 157 -1 1
89 157 -1 1
88 157 -1 1
87 157 -1 1
86 157 -1 1
85 157 -1 1
84 157 -1 1
83 157 -1 1
82 157 -1 1
81 157 -1 1
80 157 -1 1
79 157 -1 1
78 157 -1 1
77 157 -1 1
76 157 -1 1
75 157 -1 1
74 157 -1 1
73 157 -1 1
72 157 -1 1
71 157 -1 1
70 157 -1 1
