515 256 256
123 181 -1 1
125 180 -1 1
124 180 -1 1
123 180 -1 1
122 180 -1 1
121 180 -1 1
125 179 -1 1
124 179 -1 1
123 179 -1 1
122 179 -1 1
121 179 -1 1
120 179 -1 1
126 178 -1 1
125 178 -1 1
124 178 -1 1
123 178 -1 1
122 178 -1 1
121 178 -1 1
120 178 -1 1
119 178 -1 1
126 177 -1 1
125 177 -1 1
124 177 -1 1
123 177 -1 1
122 177 -1 1
121 177 -1 1
120 177 -1 1
119 177 -1 1
118 177 -1 1
125 176 -1 1
124 176 -1 1
123 176 -1 1
122 176 -1 1
121 176 -1 1
120 176 -1 1
119 176 -1 1
118 176 -1 1
117 176 -1 1
116 176 -1 1
125 175 -1 1
124 175 -1 1
123 175 -1 1
122 175 -1 1
121 175 -1 1
120 175 -1 1
119 175 -1 1
118 175 -1 1
117 175 -1 1
116 175 -1 1
115 175 -1 1
124 174 -1 1
123 174 -1 1
122 174 -1 1
121 174 -1 1
120 174 -1 1
119 174 -1 1
118 174 -1 1
117 174 -1 1
116 174 -1 1
115 174 -1 1
114 174 -1 1
113 174 -1 1
123 173 -1 1
122 173 -1 1
121 173 -1 1
120 173 -1 1
119 173 -1 1
118 173 -1 1
117 173 -1 1
116 173 -1 1
115 173 -1 1
114 173 -1 1
113 173 -1 1
122 172 -1 1
121 172 -1 1
120 172 -1 1
119 172 -1 1
118 172 -1 1
117 172 -1 1
116 172 -1 1
115 172 -1 1
114 172 -1 1
113 172 -1 1
112 172 -1 1
120 171 -1 1
119 171 -1 1
118 171 -1 1
117 171 -1 1
116 171 -1 1
115 171 -1 1
114 171 -1 1
113 171 -1 1
112 171 -1 1
119 170 -1 1
118 170 -1 1
117 170 -1 1
116 170 -1 1
115 170 -1 1
114 170 -1 1
113 170 -1 1
112 170 -1 1
119 169 -1 1
118 169 -1 1
117 169 -1 1
116 169 -1 1
115 169 -1 1
114 169 -1 1
113 169 -1 1
112 169 -1 1
120 168 -1 1
119 168 -1 1
118 168 -1 1
117 168 -1 1
116 168 -1 1
115 168 -1 1
114 168 -1 1
113 168 -1 1
112 168 -1 1
121 167 -1 1
120 167 -1 1
119 167 -1 1
118 167 -1 1
117 167 -1 1
116 167 -1 1
115 167 -1 1
114 167 -1 1
113 167 -1 1
121 166 -1 1
120 166 -1 1
119 166 -1 1
118 166 -1 1
117 166 -1 1
116 166 -1 1
115 166 -1 1
114 166 -1 1
113 166 -1 1
122 165 -1 1
121 165 -1 1
120 165 -1 1
119 165 -1 1
118 165 -1 1
117 165 -1 1
116 165 -1 1
115 165 -1 1
114 165 -1 1
123 164 -1 1
122 164 -1 1
121 164 -1 1
120 164 -1 1
119 164 -1 1
118 164 -1 1
117 164 -1 1
116 164 -1 1
115 164 -1 1
124 163 -1 1
123 163 -1 1
122 163 -1 1
121 163 -1 1
120 163 -1 1
119 163 -1 1
118 163 -1 1
117 163 -1 1
116 163 -1 1
125 162 -1 1
124 162 -1 1
123 162 -1 1
122 162 -1 1
121 162 -1 1
120 162 -1 1
