694 256 256
174 148 -1 1
173 148 -1 1
172 148 -1 1
171 148 -1 1
170 148 -1 1
169 148 -1 1
168 148 -1 1
167 148 -1 1
176 147 -1 1
175 147 -1 1
174 147 -1 1
173 147 -1 1
172 147 -1 1
171 147 -1 1
170 147 -1 1
169 147 -1 1
168 147 -1 1
167 147 -1 1
166 147 -1 1
165 147 -1 1
176 146 -1 1
175 146 -1 1
174 146 -1 1
173 146 -1 1
172 146 -1 1
171 146 -1 1
170 146 -1 1
169 146 -1 1
168 146 -1 1
167 146 -1 1
166 146 -1 1
165 146 -1 1
164 146 -1 1
163 146 -1 1
162 146 -1 1
161 146 -1 1
160 146 -1 1
159 146 -1 1
158 146 -1 1
177 145 -1 1
176 145 -1 1
175 145 -1 1
174 145 -1 1
173 145 -1 1
172 145 -1 1
171 145 -1 1
170 145 -1 1
169 145 -1 1
168 145 -1 1
167 145 -1 1
166 145 -1 1
165 145 -1 1
164 145 -1 1
163 145 -1 1
162 145 -1 1
161 145 -1 1
160 145 -1 1
159 145 -1 1
158 145 -1 1
157 145 -1 1
156 145 -1 1
176 144 -1 1
175 144 -1 1
174 144 -1 1
173 144 -1 1
172 144 -1 1
171 144 -1 1
170 144 -1 1
169 144 -1 1
168 144 -1 1
167 144 -1 1
166 144 -1 1
165 144 -1 1
164 144 -1 1
163 144 -1 1
162 144 -1 1
161 144 -1 1
160 144 -1 1
159 144 -1 1
158 144 -1 1
157 144 -1 1
156 144 -1 1
155 144 -1 1
154 144 -1 1
153 144 -1 1
152 144 -1 1
151 144 -1 1
150 144 -1 1
149 144 -1 1
148 144 -1 1
147 144 -1 1
146 144 -1 1
145 144 -1 1
144 144 -1 1
143 144 -1 1
142 144 -1 1
141 144 -1 1
140 144 -1 1
139 144 -1 1
138 144 -1 1
176 143 -1 1
175 143 -1 1
174 143 -1 1
173 143 -1 1
172 143 -1 1
171 143 -1 1
170 143 -1 1
169 143 -1 1
168 143 -1 1
167 143 -1 1
166 143 -1 1
165 143 -1 1
164 143 -1 1
163 143 -1 1
162 143 -1 1
161 143 -1 1
160 143 -1 1
159 143 -1 1
158 143 -1 1
157 143 -1 1
156 143 -1 1
155 143 -1 1
154 143 -1 1
153 143 -1 1
152 143 -1 1
151 143 -1 1
150 143 -1 1
149 143 -1 1
