703 256 256
79 151 -1 1
78 151 -1 1
81 150 -1 1
80 150 -1 1
79 150 -1 1
78 150 -1 1
77 150 -1 1
76 150 -1 1
82 149 -1 1
81 149 -1 1
80 149 -1 1
79 149 -1 1
78 149 -1 1
77 149 -1 1
76 149 -1 1
82 148 -1 1
81 148 -1 1
80 148 -1 1
79 148 -1 1
78 148 -1 1
77 148 -1 1
76 148 -1 1
75 148 -1 1
83 147 -1 1
82 147 -1 1
81 147 -1 1
80 147 -1 1
79 147 -1 1
78 147 -1 1
77 147 -1 1
76 147 -1 1
82 146 -1 1
81 146 -1 1
80 146 -1 1
79 146 -1 1
78 146 -1 1
77 146 -1 1
76 146 -1 1
83 145 -1 1
82 145 -1 1
81 145 -1 1
80 145 -1 1
79 145 -1 1
78 145 -1 1
77 145 -1 1
83 144 -1 1
82 144 -1 1
81 144 -1 1
80 144 -1 1
79 144 -1 1
78 144 -1 1
77 144 -1 1
115 143 -1 1
114 143 -1 1
113 143 -1 1
112 143 -1 1
111 143 -1 1
110 143 -1 1
109 143 -1 1
108 143 -1 1
107 143 -1 1
106 143 -1 1
105 143 -1 1
104 143 -1 1
103 143 -1 1
102 143 -1 1
84 143 -1 1
83 143 -1 1
82 143 -1 1
81 143 -1 1
80 143 -1 1
79 143 -1 1
78 143 -1 1
77 143 -1 1
117 142 -1 1
116 142 -1 1
115 142 -1 1
114 142 -1 1
113 142 -1 1
112 142 -1 1
111 142 -1 1
110 142 -1 1
109 142 -1 1
108 142 -1 1
107 142 -1 1
106 142 -1 1
105 142 -1 1
104 142 -1 1
103 142 -1 1
102 142 -1 1
101 142 -1 1
100 142 -1 1
85 142 -1 1
84 142 -1 1
83 142 -1 1
82 142 -1 1
81 142 -1 1
80 142 -1 1
79 142 -1 1
78 142 -1 1
118 141 -1 1
117 141 -1 1
116 141 -1 1
115 141 -1 1
114 141 -1 1
113 141 -1 1
112 141 -1 1
111 141 -1 1
110 141 -1 1
109 141 -1 1
108 141 -1 1
107 141 -1 1
106 141 -1 1
105 141 -1 1
104 141 -1 1
103 141 -1 1
102 141 -1 1
101 141 -1 1
100 141 -1 1
99 141 -1 1
98 141 -1 1
87 141 -1 1
86 141 -1 1
85 141 -1 1
84 141 -1 1
83 141 -1 1
82 141 -1 1
81 141 -1 1
80 141 -1 1
79 141 -1 1
78 141 -1 1
120 140 -1 1
119 140 -1 1
118 140 -1 1
117 140 -1 1
116 140 -1 1
115 140 -1 1
114 140 -1 1
113 140 -1 1
112 140 -1 1
111 140 -1 1
110 140 -1 1
109 140 -1 1
108 140 -1 1
107 140 -1 1
106 140 -1 1
105 140 -1 1
104 140 -1 1
103 140 -1 1
102 140 -1 1
101 140 -1 1
100 140 -1 1
99 140 -1 1
98 140 -1 1
97 140 -1 1
96 140 -1 1
95 140 -1 1
94 140 -1 1
93 140 -1 1
92 140 -1 1
91 140 -1 1
90 140 -1 1
89 140 -1 1
88 140 -1 1
87 140 -1 1
86 140 -1 1
85 140 -1 1
84 140 -1 1
83 140 -1 1
82 140 -1 1
81 140 -1 1
80 140 -1 1
79 140 -1 1
121 139 -1 1
120 139 -1 1
119 139 -1 1
118 139 -1 1
117 139 -1 1
116 139 -1 1
115 139 -1 1
114 139 -1 1
113 139 -1 1
112 139 -1 1
111 139 -1 1
110 139 -1 1
109 139 -1 1
108 139 -1 1
107 139 -1 1
106 139 -1 1
105 139 -1 1
104 139 -1 1
103 139 -1 1
102 139 -1 1
101 139 -1 1
100 139 -1 1
99 139 -1 1
98 139 -1 1
97 139 -1 1
96 139 -1 1
95 139 -1 1
94 139 -1 1
93 139 -1 1
92 139 -1 1
91 139 -1 1
90 139 -1 1
89 139 -1 1
88 139 -1 1
87 139 -1 1
86 139 -1 1
85 139 -1 1
84 139 -1 1
83 139 -1 1
82 139 -1 1
81 139 -1 1
80 139 -1 1
79 139 -1 1
122 138 -1 1
121 138 -1 1
120 138 -1 1
119 138 -1 1
118 138 -1 1
117 138 -1 1
116 138 -1 1
115 138 -1 1
114 138 -1 1
113 138 -1 1
112 138 -1 1
111 138 -1 1
110 138 -1 1
109 138 -1 1
108 138 -1 1
107 138 -1 1
106 138 -1 1
105 138 -1 1
104 138 -1 1
103 138 -1 1
102 138 -1 1
101 138 -1 1
100 138 -1 1
99 138 -1 1
98 138 -1 1
97 138 -1 1
96 138 -1 1
95 138 -1 1
94 138 -1 1
93 138 -1 1
92 138 -1 1
91 138 -1 1
90 138 -1 1
89 138 -1 1
88 138 -1 1
87 138 -1 1
86 138 -1 1
85 138 -1 1
84 138 -1 1
83 138 -1 1
82 138 -1 1
81 138 -1 1
80 138 -1 1
124 137 -1 1
123 137 -1 1
122 137 -1 1
121 137 -1 1
120 137 -1 1
119 137 -1 1
118 137 -1 1
117 137 -1 1
116 137 -1 1
115 137 -1 1
114 137 -1 1
113 137 -1 1
112 137 -1 1
111 137 -1 1
110 137 -1 1
109 137 -1 1
108 137 -1 1
107 137 -1 1
106 137 -1 1
105 137 -1 1
104 137 -1 1
103 137 -1 1
102 137 -1 1
101 137 -1 1
100 137 -1 1
99 137 -1 1
98 137 -1 1
97 137 -1 1
96 137 -1 1
95 137 -1 1
94 137 -1 1
93 137 -1 1
92 137 -1 1
91 137 -1 1
90 137 -1 1
89 137 -1 1
88 137 -1 1
87 137 -1 1
86 137 -1 1
85 137 -1 1
84 137 -1 1
83 137 -1 1
82 137 -1 1
81 137 -1 1
126 136 -1 1
125 136 -1 1
124 136 -1 1
123 136 -1 1
122 136 -1 1
121 136 -1 1
120 136 -1 1
119 136 -1 1
118 136 -1 1
117 136 -1 1
116 136 -1 1
115 136 -1 1
102 136 -1 1
101 136 -1 1
100 136 -1 1
99 136 -1 1
98 136 -1 1
97 136 -1 1
96 136 -1 1
95 136 -1 1
94 136 -1 1
93 136 -1 1
92 136 -1 1
91 136 -1 1
90 136 -1 1
89 136 -1 1
88 136 -1 1
87 136 -1 1
86 136 -1 1
85 136 -1 1
84 136 -1 1
83 136 -1 1
82 136 -1 1
129 135 -1 1
128 135 -1 1
127 135 -1 1
126 135 -1 1
125 135 -1 1
124 135 -1 1
123 135 -1 1
122 135 -1 1
121 135 -1 1
120 135 -1 1
119 135 -1 1
118 135 -1 1
117 135 -1 1
116 135 -1 1
100 135 -1 1
99 135 -1 1
98 135 -1 1
97 135 -1 1
96 135 -1 1
95 135 -1 1
94 135 -1 1
93 135 -1 1
92 135 -1 1
91 135 -1 1
90 135 -1 1
89 135 -1 1
88 135 -1 1
87 135 -1 1
86 135 -1 1
85 135 -1 1
84 135 -1 1
132 134 -1 1
131 134 -1 1
130 134 -1 1
129 134 -1 1
128 134 -1 1
127 134 -1 1
126 134 -1 1
125 134 -1 1
124 134 -1 1
123 134 -1 1
122 134 -1 1
121 134 -1 1
120 134 -1 1
119 134 -1 1
118 134 -1 1
117 134 -1 1
98 134 -1 1
97 134 -1 1
96 134 -1 1
95 134 -1 1
94 134 -1 1
93 134 -1 1
92 134 -1 1
91 134 -1 1
90 134 -1 1
89 134 -1 1
88 134 -1 1
87 134 -1 1
134 133 -1 1
133 133 -1 1
132 133 -1 1
131 133 -1 1
130 133 -1 1
129 133 -1 1
128 133 -1 1
127 133 -1 1
126 133 -1 1
125 133 -1 1
124 133 -1 1
123 133 -1 1
122 133 -1 1
121 133 -1 1
120 133 -1 1
119 133 -1 1
118 133 -1 1
117 133 -1 1
164 132 -1 1
162 132 -1 1
136 132 -1 1
135 132 -1 1
134 132 -1 1
133 132 -1 1
132 132 -1 1
131 132 -1 1
130 132 -1 1
129 132 -1 1
128 132 -1 1
127 132 -1 1
126 132 -1 1
125 132 -1 1
124 132 -1 1
123 132 -1 1
122 132 -1 1
121 132 -1 1
120 132 -1 1
119 132 -1 1
166 131 -1 1
165 131 -1 1
164 131 -1 1
163 131 -1 1
162 131 -1 1
161 131 -1 1
160 131 -1 1
138 131 -1 1
137 131 -1 1
136 131 -1 1
135 131 -1 1
134 131 -1 1
133 131 -1 1
132 131 -1 1
131 131 -1 1
130 131 -1 1
129 131 -1 1
128 131 -1 1
127 131 -1 1
126 131 -1 1
125 131 -1 1
124 131 -1 1
123 131 -1 1
122 131 -1 1
121 131 -1 1
166 130 -1 1
165 130 -1 1
164 130 -1 1
163 130 -1 1
162 130 -1 1
161 130 -1 1
160 130 -1 1
159 130 -1 1
158 130 -1 1
139 130 -1 1
138 130 -1 1
137 130 -1 1
136 130 -1 1
135 130 -1 1
134 130 -1 1
133 130 -1 1
132 130 -1 1
131 130 -1 1
130 130 -1 1
129 130 -1 1
128 130 -1 1
127 130 -1 1
126 130 -1 1
125 130 -1 1
124 130 -1 1
123 130 -1 1
167 129 -1 1
166 129 -1 1
165 129 -1 1
164 129 -1 1
163 129 -1 1
162 129 -1 1
161 129 -1 1
160 129 -1 1
159 129 -1 1
158 129 -1 1
157 129 -1 1
156 129 -1 1
155 129 -1 1
154 129 -1 1
153 129 -1 1
152 129 -1 1
141 129 -1 1
140 129 -1 1
139 129 -1 1
138 129 -1 1
137 129 -1 1
136 129 -1 1
135 129 -1 1
134 129 -1 1
133 129 -1 1
132 129 -1 1
131 129 -1 1
130 129 -1 1
129 129 -1 1
128 129 -1 1
127 129 -1 1
126 129 -1 1
166 128 -1 1
165 128 -1 1
164 128 -1 1
163 128 -1 1
162 128 -1 1
161 128 -1 1
160 128 -1 1
159 128 -1 1
158 128 -1 1
157 128 -1 1
156 128 -1 1
155 128 -1 1
154 128 -1 1
153 128 -1 1
152 128 -1 1
151 128 -1 1
150 128 -1 1
149 128 -1 1
148 128 -1 1
147 128 -1 1
146 128 -1 1
145 128 -1 1
144 128 -1 1
143 128 -1 1
142 128 -1 1
141 128 -1 1
140 128 -1 1
139 128 -1 1
138 128 -1 1
137 128 -1 1
136 128 -1 1
135 128 -1 1
134 128 -1 1
133 128 -1 1
132 128 -1 1
131 128 -1 1
130 128 -1 1
129 128 -1 1
166 127 -1 1
165 127 -1 1
164 127 -1 1
163 127 -1 1
162 127 -1 1
161 127 -1 1
160 127 -1 1
159 127 -1 1
158 127 -1 1
157 127 -1 1
156 127 -1 1
155 127 -1 1
154 127 -1 1
153 127 -1 1
152 127 -1 1
151 127 -1 1
150 127 -1 1
149 127 -1 1
148 127 -1 1
147 127 -1 1
146 127 -1 1
145 127 -1 1
144 127 -1 1
143 127 -1 1
142 127 -1 1
141 127 -1 1
140 127 -1 1
139 127 -1 1
138 127 -1 1
137 127 -1 1
136 127 -1 1
135 127 -1 1
134 127 -1 1
133 127 -1 1
132 127 -1 1
164 126 -1 1
163 126 -1 1
162 126 -1 1
161 126 -1 1
160 126 -1 1
159 126 -1 1
158 126 -1 1
157 126 -1 1
156 126 -1 1
155 126 -1 1
154 126 -1 1
153 126 -1 1
152 126 -1 1
151 126 -1 1
150 126 -1 1
149 126 -1 1
148 126 -1 1
147 126 -1 1
146 126 -1 1
145 126 -1 1
144 126 -1 1
143 126 -1 1
142 126 -1 1
141 126 -1 1
140 126 -1 1
139 126 -1 1
138 126 -1 1
137 126 -1 1
136 126 -1 1
135 126 -1 1
134 126 -1 1
162 125 -1 1
161 125 -1 1
160 125 -1 1
159 125 -1 1
158 125 -1 1
157 125 -1 1
156 125 -1 1
155 125 -1 1
154 125 -1 1
153 125 -1 1
152 125 -1 1
151 125 -1 1
150 125 -1 1
149 125 -1 1
148 125 -1 1
147 125 -1 1
146 125 -1 1
145 125 -1 1
144 125 -1 1
143 125 -1 1
142 125 -1 1
141 125 -1 1
140 125 -1 1
139 125 -1 1
138 125 -1 1
137 125 -1 1
136 125 -1 1
160 124 -1 1
159 124 -1 1
158 124 -1 1
157 124 -1 1
156 124 -1 1
155 124 -1 1
154 124 -1 1
153 124 -1 1
152 124 -1 1
151 124 -1 1
150 124 -1 1
149 124 -1 1
148 124 -1 1
147 124 -1 1
146 124 -1 1
145 124 -1 1
144 124 -1 1
143 124 -1 1
142 124 -1 1
141 124 -1 1
140 124 -1 1
139 124 -1 1
138 124 -1 1
137 124 -1 1
158 123 -1 1
157 123 -1 1
156 123 -1 1
155 123 -1 1
154 123 -1 1
153 123 -1 1
152 123 -1 1
151 123 -1 1
150 123 -1 1
149 123 -1 1
148 123 -1 1
147 123 -1 1
146 123 -1 1
145 123 -1 1
144 123 -1 1
143 123 -1 1
142 123 -1 1
141 123 -1 1
140 123 -1 1
139 123 -1 1
152 122 -1 1
151 122 -1 1
150 122 -1 1
149 122 -1 1
148 122 -1 1
147 122 -1 1
146 122 -1 1
145 122 -1 1
144 122 -1 1
143 122 -1 1
142 122 -1 1
141 122 -1 1
