1180 256 256
150 204 -1 1
152 203 -1 1
151 203 -1 1
150 203 -1 1
149 203 -1 1
148 203 -1 1
153 202 -1 1
152 202 -1 1
151 202 -1 1
150 202 -1 1
149 202 -1 1
148 202 -1 1
154 201 -1 1
153 201 -1 1
152 201 -1 1
151 201 -1 1
150 201 -1 1
149 201 -1 1
148 201 -1 1
147 201 -1 1
155 200 -1 1
154 200 -1 1
153 200 -1 1
152 200 -1 1
151 200 -1 1
150 200 -1 1
149 200 -1 1
148 200 -1 1
147 200 -1 1
155 199 -1 1
154 199 -1 1
153 199 -1 1
152 199 -1 1
151 199 -1 1
150 199 -1 1
149 199 -1 1
148 199 -1 1
156 198 -1 1
155 198 -1 1
154 198 -1 1
153 198 -1 1
152 198 -1 1
151 198 -1 1
150 198 -1 1
149 198 -1 1
148 198 -1 1
156 197 -1 1
155 197 -1 1
154 197 -1 1
153 197 -1 1
152 197 -1 1
151 197 -1 1
150 197 -1 1
149 197 -1 1
157 196 -1 1
156 196 -1 1
155 196 -1 1
154 196 -1 1
153 196 -1 1
152 196 -1 1
151 196 -1 1
150 196 -1 1
157 195 -1 1
156 195 -1 1
155 195 -1 1
154 195 -1 1
153 195 -1 1
152 195 -1 1
151 195 -1 1
157 194 -1 1
156 194 -1 1
155 194 -1 1
154 194 -1 1
153 194 -1 1
152 194 -1 1
151 194 -1 1
157 193 -1 1
156 193 -1 1
155 193 -1 1
154 193 -1 1
153 193 -1 1
152 193 -1 1
151 193 -1 1
157 192 -1 1
156 192 -1 1
155 192 -1 1
154 192 -1 1
153 192 -1 1
152 192 -1 1
151 192 -1 1
157 191 -1 1
156 191 -1 1
155 191 -1 1
154 191 -1 1
153 191 -1 1
152 191 -1 1
151 191 -1 1
157 190 -1 1
156 190 -1 1
155 190 -1 1
154 190 -1 1
153 190 -1 1
152 190 -1 1
151 190 -1 1
157 189 -1 1
156 189 -1 1
155 189 -1 1
154 189 -1 1
153 189 -1 1
152 189 -1 1
151 189 -1 1
157 188 -1 1
156 188 -1 1
155 188 -1 1
154 188 -1 1
153 188 -1 1
152 188 -1 1
151 188 -1 1
157 187 -1 1
156 187 -1 1
155 187 -1 1
154 187 -1 1
153 187 -1 1
152 187 -1 1
151 187 -1 1
157 186 -1 1
156 186 -1 1
155 186 -1 1
154 186 -1 1
153 186 -1 1
152 186 -1 1
151 186 -1 1
157 185 -1 1
156 185 -1 1
155 185 -1 1
