698 256 256
141 159 -1 1
140 159 -1 1
139 159 -1 1
143 158 -1 1
142 158 -1 1
141 158 -1 1
140 158 -1 1
139 158 -1 1
138 158 -1 1
137 158 -1 1
143 157 -1 1
142 157 -1 1
141 157 -1 1
140 157 -1 1
139 157 -1 1
138 157 -1 1
137 157 -1 1
136 157 -1 1
144 156 -1 1
143 156 -1 1
142 156 -1 1
141 156 -1 1
140 156 -1 1
139 156 -1 1
138 156 -1 1
137 156 -1 1
136 156 -1 1
143 155 -1 1
142 155 -1 1
141 155 -1 1
140 155 -1 1
139 155 -1 1
138 155 -1 1
137 155 -1 1
136 155 -1 1
135 155 -1 1
143 154 -1 1
142 154 -1 1
141 154 -1 1
140 154 -1 1
139 154 -1 1
138 154 -1 1
137 154 -1 1
136 154 -1 1
135 154 -1 1
141 153 -1 1
140 153 -1 1
139 153 -1 1
138 153 -1 1
137 153 -1 1
136 153 -1 1
135 153 -1 1
141 152 -1 1
140 152 -1 1
139 152 -1 1
138 152 -1 1
137 152 -1 1
136 152 -1 1
135 152 -1 1
141 151 -1 1
140 151 -1 1
139 151 -1 1
138 151 -1 1
137 151 -1 1
136 151 -1 1
135 151 -1 1
141 150 -1 1
140 150 -1 1
139 150 -1 1
138 150 -1 1
137 150 -1 1
136 150 -1 1
135 150 -1 1
134 150 -1 1
141 149 -1 1
140 149 -1 1
139 149 -1 1
138 149 -1 1
137 149 -1 1
136 149 -1 1
135 149 -1 1
134 149 -1 1
140 148 -1 1
139 148 -1 1
138 148 -1 1
137 148 -1 1
136 148 -1 1
135 148 -1 1
134 148 -1 1
133 148 -1 1
140 147 -1 1
139 147 -1 1
138 147 -1 1
137 147 -1 1
136 147 -1 1
135 147 -1 1
134 147 -1 1
133 147 -1 1
139 146 -1 1
138 146 -1 1
137 146 -1 1
136 146 -1 1
135 146 -1 1
134 146 -1 1
133 146 -1 1
132 146 -1 1
131 146 -1 1
139 145 -1 1
138 145 -1 1
137 145 -1 1
136 145 -1 1
135 145 -1 1
134 145 -1 1
133 145 -1 1
132 145 -1 1
131 145 -1 1
130 145 -1 1
138 144 -1 1
137 144 -1 1
136 144 -1 1
135 144 -1 1
134 144 -1 1
133 144 -1 1
132 144 -1 1
131 144 -1 1
130 144 -1 1
138 143 -1 1
137 143 -1 1
136 143 -1 1
135 143 -1 1
134 143 -1 1
133 143 -1 1
132 143 -1 1
131 143 -1 1
130 143 -1 1
129 143 -1 1
137 142 -1 1
136 142 -1 1
135 142 -1 1
134 142 -1 1
133 142 -1 1
132 142 -1 1
131 142 -1 1
130 142 -1 1
129 142 -1 1
135 141 -1 1
134 141 -1 1
133 141 -1 1
132 141 -1 1
131 141 -1 1
130 141 -1 1
129 141 -1 1
128 141 -1 1
135 140 -1 1
134 140 -1 1
133 140 -1 1
132 140 -1 1
131 140 -1 1
130 140 -1 1
129 140 -1 1
128 140 -1 1
134 139 -1 1
133 139 -1 1
132 139 -1 1
131 139 -1 1
130 139 -1 1
129 139 -1 1
128 139 -1 1
127 139 -1 1
134 138 -1 1
133 138 -1 1
132 138 -1 1
131 138 -1 1
130 138 -1 1
129 138 -1 1
128 138 -1 1
127 138 -1 1
133 137 -1 1
132 137 -1 1
131 137 -1 1
130 137 -1 1
129 137 -1 1
128 137 -1 1
127 137 -1 1
126 137 -1 1
132 136 -1 1
131 136 -1 1
130 136 -1 1
129 136 -1 1
128 136 -1 1
127 136 -1 1
126 136 -1 1
125 136 -1 1
132 135 -1 1
131 135 -1 1
130 135 -1 1
129 135 -1 1
128 135 -1 1
127 135 -1 1
126 135 -1 1
125 135 -1 1
124 135 -1 1
131 134 -1 1
130 134 -1 1
129 134 -1 1
128 134 -1 1
127 134 -1 1
126 134 -1 1
125 134 -1 1
124 134 -1 1
123 134 -1 1
131 133 -1 1
130 133 -1 1
129 133 -1 1
128 133 -1 1
127 133 -1 1
126 133 -1 1
125 133 -1 1
124 133 -1 1
123 133 -1 1
130 132 -1 1
129 132 -1 1
128 132 -1 1
127 132 -1 1
126 132 -1 1
125 132 -1 1
124 132 -1 1
123 132 -1 1
122 132 -1 1
121 132 -1 1
129 131 -1 1
128 131 -1 1
127 131 -1 1
126 131 -1 1
125 131 -1 1
124 131 -1 1
123 131 -1 1
122 131 -1 1
121 131 -1 1
120 131 -1 1
128 130 -1 1
127 130 -1 1
126 130 -1 1
125 130 -1 1
124 130 -1 1
123 130 -1 1
122 130 -1 1
121 130 -1 1
120 130 -1 1
119 130 -1 1
127 129 -1 1
126 129 -1 1
125 129 -1 1
124 129 -1 1
123 129 -1 1
122 129 -1 1
121 129 -1 1
120 129 -1 1
119 129 -1 1
118 129 -1 1
117 129 -1 1
127 128 -1 1
126 128 -1 1
125 128 -1 1
124 128 -1 1
123 128 -1 1
122 128 -1 1
121 128 -1 1
120 128 -1 1
119 128 -1 1
118 128 -1 1
117 128 -1 1
116 128 -1 1
125 127 -1 1
124 127 -1 1
123 127 -1 1
122 127 -1 1
121 127 -1 1
120 127 -1 1
119 127 -1 1
118 127 -1 1
117 127 -1 1
116 127 -1 1
115 127 -1 1
124 126 -1 1
123 126 -1 1
122 126 -1 1
121 126 -1 1
120 126 -1 1
119 126 -1 1
118 126 -1 1
117 126 -1 1
116 126 -1 1
115 126 -1 1
114 126 -1 1
123 125 -1 1
122 125 -1 1
121 125 -1 1
120 125 -1 1
119 125 -1 1
118 125 -1 1
117 125 -1 1
116 125 -1 1
115 125 -1 1
114 125 -1 1
113 125 -1 1
121 124 -1 1
120 124 -1 1
119 124 -1 1
118 124 -1 1
117 124 -1 1
116 124 -1 1
115 124 -1 1
114 124 -1 1
113 124 -1 1
112 124 -1 1
120 123 -1 1
119 123 -1 1
118 123 -1 1
117 123 -1 1
116 123 -1 1
115 123 -1 1
114 123 -1 1
113 123 -1 1
112 123 -1 1
111 123 -1 1
118 122 -1 1
117 122 -1 1
116 122 -1 1
115 122 -1 1
114 122 -1 1
113 122 -1 1
112 122 -1 1
111 122 -1 1
110 122 -1 1
117 121 -1 1
116 121 -1 1
115 121 -1 1
114 121 -1 1
113 121 -1 1
112 121 -1 1
111 121 -1 1
110 121 -1 1
109 121 -1 1
116 120 -1 1
115 120 -1 1
114 120 -1 1
113 120 -1 1
112 120 -1 1
111 120 -1 1
110 120 -1 1
109 120 -1 1
108 120 -1 1
115 119 -1 1
114 119 -1 1
113 119 -1 1
112 119 -1 1
111 119 -1 1
110 119 -1 1
109 119 -1 1
108 119 -1 1
114 118 -1 1
113 118 -1 1
112 118 -1 1
111 118 -1 1
110 118 -1 1
109 118 -1 1
108 118 -1 1
107 118 -1 1
114 117 -1 1
113 117 -1 1
112 117 -1 1
111 117 -1 1
110 117 -1 1
109 117 -1 1
108 117 -1 1
107 117 -1 1
106 117 -1 1
113 116 -1 1
112 116 -1 1
111 116 -1 1
110 116 -1 1
109 116 -1 1
108 116 -1 1
107 116 -1 1
106 116 -1 1
105 116 -1 1
104 116 -1 1
103 116 -1 1
112 115 -1 1
111 115 -1 1
110 115 -1 1
109 115 -1 1
108 115 -1 1
107 115 -1 1
106 115 -1 1
105 115 -1 1
104 115 -1 1
103 115 -1 1
102 115 -1 1
101 115 -1 1
112 114 -1 1
111 114 -1 1
110 114 -1 1
109 114 -1 1
108 114 -1 1
107 114 -1 1
106 114 -1 1
105 114 -1 1
104 114 -1 1
103 114 -1 1
102 114 -1 1
101 114 -1 1
100 114 -1 1
99 114 -1 1
111 113 -1 1
110 113 -1 1
109 113 -1 1
108 113 -1 1
107 113 -1 1
106 113 -1 1
105 113 -1 1
104 113 -1 1
103 113 -1 1
102 113 -1 1
101 113 -1 1
100 113 -1 1
99 113 -1 1
98 113 -1 1
111 112 -1 1
110 112 -1 1
109 112 -1 1
108 112 -1 1
107 112 -1 1
106 112 -1 1
105 112 -1 1
104 112 -1 1
103 112 -1 1
102 112 -1 1
101 112 -1 1
100 112 -1 1
99 112 -1 1
98 112 -1 1
109 111 -1 1
108 111 -1 1
107 111 -1 1
106 111 -1 1
105 111 -1 1
104 111 -1 1
103 111 -1 1
102 111 -1 1
101 111 -1 1
100 111 -1 1
99 111 -1 1
98 111 -1 1
97 111 -1 1
106 110 -1 1
105 110 -1 1
104 110 -1 1
103 110 -1 1
102 110 -1 1
101 110 -1 1
100 110 -1 1
99 110 -1 1
98 110 -1 1
97 110 -1 1
103 109 -1 1
102 109 -1 1
101 109 -1 1
100 109 -1 1
99 109 -1 1
98 109 -1 1
97 109 -1 1
103 108 -1 1
102 108 -1 1
101 108 -1 1
100 108 -1 1
99 108 -1 1
98 108 -1 1
97 108 -1 1
103 107 -1 1
102 107 -1 1
101 107 -1 1
100 107 -1 1
99 107 -1 1
98 107 -1 1
97 107 -1 1
103 106 -1 1
102 106 -1 1
101 106 -1 1
100 106 -1 1
99 106 -1 1
98 106 -1 1
97 106 -1 1
103 105 -1 1
102 105 -1 1
101 105 -1 1
100 105 -1 1
99 105 -1 1
98 105 -1 1
97 105 -1 1
103 104 -1 1
102 104 -1 1
101 104 -1 1
100 104 -1 1
99 104 -1 1
98 104 -1 1
97 104 -1 1
104 103 -1 1
103 103 -1 1
102 103 -1 1
101 103 -1 1
100 103 -1 1
99 103 -1 1
98 103 -1 1
97 103 -1 1
104 102 -1 1
103 102 -1 1
102 102 -1 1
101 102 -1 1
100 102 -1 1
99 102 -1 1
98 102 -1 1
104 101 -1 1
103 101 -1 1
102 101 -1 1
101 101 -1 1
100 101 -1 1
99 101 -1 1
98 101 -1 1
104 100 -1 1
103 100 -1 1
102 100 -1 1
101 100 -1 1
100 100 -1 1
99 100 -1 1
98 100 -1 1
104 99 -1 1
103 99 -1 1
102 99 -1 1
101 99 -1 1
100 99 -1 1
99 99 -1 1
98 99 -1 1
104 98 -1 1
103 98 -1 1
102 98 -1 1
101 98 -1 1
100 98 -1 1
99 98 -1 1
98 98 -1 1
104 97 -1 1
103 97 -1 1
102 97 -1 1
101 97 -1 1
100 97 -1 1
99 97 -1 1
98 97 -1 1
104 96 -1 1
103 96 -1 1
102 96 -1 1
101 96 -1 1
100 96 -1 1
99 96 -1 1
98 96 -1 1
105 95 -1 1
104 95 -1 1
103 95 -1 1
102 95 -1 1
101 95 -1 1
100 95 -1 1
99 95 -1 1
98 95 -1 1
105 94 -1 1
104 94 -1 1
103 94 -1 1
102 94 -1 1
101 94 -1 1
100 94 -1 1
99 94 -1 1
106 93 -1 1
105 93 -1 1
104 93 -1 1
103 93 -1 1
102 93 -1 1
101 93 -1 1
100 93 -1 1
99 93 -1 1
106 92 -1 1
105 92 -1 1
104 92 -1 1
103 92 -1 1
102 92 -1 1
101 92 -1 1
100 92 -1 1
107 91 -1 1
106 91 -1 1
105 91 -1 1
104 91 -1 1
103 91 -1 1
102 91 -1 1
101 91 -1 1
100 91 -1 1
107 90 -1 1
106 90 -1 1
105 90 -1 1
104 90 -1 1
103 90 -1 1
102 90 -1 1
101 90 -1 1
107 89 -1 1
106 89 -1 1
105 89 -1 1
104 89 -1 1
103 89 -1 1
102 89 -1 1
101 89 -1 1
107 88 -1 1
106 88 -1 1
105 88 -1 1
104 88 -1 1
103 88 -1 1
102 88 -1 1
101 88 -1 1
107 87 -1 1
106 87 -1 1
105 87 -1 1
104 87 -1 1
103 87 -1 1
102 87 -1 1
101 87 -1 1
107 86 -1 1
106 86 -1 1
105 86 -1 1
104 86 -1 1
103 86 -1 1
102 86 -1 1
101 86 -1 1
107 85 -1 1
106 85 -1 1
105 85 -1 1
104 85 -1 1
103 85 -1 1
102 85 -1 1
101 85 -1 1
107 84 -1 1
106 84 -1 1
105 84 -1 1
104 84 -1 1
103 84 -1 1
102 84 -1 1
101 84 -1 1
107 83 -1 1
106 83 -1 1
105 83 -1 1
104 83 -1 1
103 83 -1 1
102 83 -1 1
101 83 -1 1
107 82 -1 1
106 82 -1 1
105 82 -1 1
104 82 -1 1
103 82 -1 1
102 82 -1 1
101 82 -1 1
107 81 -1 1
106 81 -1 1
105 81 -1 1
104 81 -1 1
103 81 -1 1
102 81 -1 1
101 81 -1 1
107 80 -1 1
106 80 -1 1
105 80 -1 1
104 80 -1 1
103 80 -1 1
102 80 -1 1
101 80 -1 1
107 79 -1 1
106 79 -1 1
105 79 -1 1
104 79 -1 1
103 79 -1 1
102 79 -1 1
101 79 -1 1
106 78 -1 1
105 78 -1 1
104 78 -1 1
103 78 -1 1
102 78 -1 1
106 77 -1 1
105 77 -1 1
104 77 -1 1
103 77 -1 1
102 77 -1 1
104 76 -1 1
