471 240 240
109 162 -1 0
111 161 -1 0
110 161 -1 0
109 161 -1 0
108 161 -1 0
107 161 -1 0
111 160 -1 0
110 160 -1 0
109 160 -1 0
108 160 -1 0
107 160 -1 0
106 160 -1 0
112 159 -1 0
111 159 -1 0
110 159 -1 0
109 159 -1 0
108 159 -1 0
107 159 -1 0
106 159 -1 0
112 158 -1 0
111 158 -1 0
110 158 -1 0
109 158 -1 0
108 158 -1 0
107 158 -1 0
106 158 -1 0
105 158 -1 0
111 157 -1 0
110 157 -1 0
109 157 -1 0
108 157 -1 0
107 157 -1 0
106 157 -1 0
105 157 -1 0
111 156 -1 0
110 156 -1 0
109 156 -1 0
108 156 -1 0
107 156 -1 0
106 156 -1 0
105 156 -1 0
111 155 -1 0
110 155 -1 0
109 155 -1 0
108 155 -1 0
107 155 -1 0
106 155 -1 0
105 155 -1 0
111 154 -1 0
110 154 -1 0
109 154 -1 0
108 154 -1 0
107 154 -1 0
106 154 -1 0
105 154 -1 0
111 153 -1 0
110 153 -1 0
109 153 -1 0
108 153 -1 0
107 153 -1 0
106 153 -1 0
105 153 -1 0
104 153 -1 0
110 152 -1 0
109 152 -1 0
108 152 -1 0
107 152 -1 0
106 152 -1 0
105 152 -1 0
104 152 -1 0
110 151 -1 0
109 151 -1 0
108 151 -1 0
107 151 -1 0
106 151 -1 0
105 151 -1 0
104 151 -1 0
110 150 -1 0
109 150 -1 0
108 150 -1 0
107 150 -1 0
106 150 -1 0
105 150 -1 0
104 150 -1 0
103 150 -1 0
109 149 -1 0
108 149 -1 0
107 149 -1 0
106 149 -1 0
105 149 -1 0
104 149 -1 0
103 149 -1 0
109 148 -1 0
108 148 -1 0
107 148 -1 0
106 148 -1 0
105 148 -1 0
104 148 -1 0
103 148 -1 0
109 147 -1 0
108 147 -1 0
107 147 -1 0
106 147 -1 0
105 147 -1 0
104 147 -1 0
103 147 -1 0
109 146 -1 0
108 146 -1 0
107 146 -1 0
106 146 -1 0
105 146 -1 0
104 146 -1 0
103 146 -1 0
109 145 -1 0
108 145 -1 0
107 145 -1 0
106 145 -1 0
105 145 -1 0
104 145 -1 0
103 145 -1 0
108 144 -1 0
107 144 -1 0
106 144 -1 0
105 144 -1 0
104 144 -1 0
108 143 -1 0
107 143 -1 0
106 143 -1 0
105 143 -1 0
104 143 -1 0
103 143 -1 0
107 142 -1 0
106 142 -1 0
105 142 -1 0
104 142 -1 0
103 142 -1 0
108 141 -1 0
107 141 -1 0
106 141 -1 0
105 141 -1 0
104 141 -1 0
103 141 -1 0
102 141 -1 0
108 140 -1 0
107 140 -1 0
106 140 -1 0
105 140 -1 0
104 140 -1 0
103 140 -1 0
102 140 -1 0
108 139 -1 0
107 139 -1 0
106 139 -1 0
105 139 -1 0
104 139 -1 0
103 139 -1 0
102 139 -1 0
107 138 -1 0
106 138 -1 0
105 138 -1 0
104 138 -1 0
103 138 -1 0
107 137 -1 0
106 137 -1 0
105 137 -1 0
104 137 -1 0
103 137 -1 0
102 137 -1 0
106 136 -1 0
105 136 -1 0
104 136 -1 0
103 136 -1 0
102 136 -1 0
107 135 -1 0
106 135 -1 0
105 135 -1 0
104 135 -1 0
103 135 -1 0
