238 240 240
195 198 -1 0
197 197 -1 0
196 197 -1 0
195 197 -1 0
194 197 -1 0
193 197 -1 0
197 196 -1 0
196 196 -1 0
195 196 -1 0
194 196 -1 0
193 196 -1 0
198 195 -1 0
197 195 -1 0
196 195 -1 0
195 195 -1 0
194 195 -1 0
193 195 -1 0
192 195 -1 0
198 194 -1 0
197 194 -1 0
196 194 -1 0
195 194 -1 0
194 194 -1 0
193 194 -1 0
192 194 -1 0
198 193 -1 0
197 193 -1 0
196 193 -1 0
195 193 -1 0
194 193 -1 0
193 193 -1 0
192 193 -1 0
198 192 -1 0
197 192 -1 0
196 192 -1 0
195 192 -1 0
194 192 -1 0
193 192 -1 0
192 192 -1 0
198 191 -1 0
197 191 -1 0
196 191 -1 0
195 191 -1 0
194 191 -1 0
193 191 -1 0
192 191 -1 0
198 190 -1 0
197 190 -1 0
196 190 -1 0
195 190 -1 0
194 190 -1 0
193 190 -1 0
192 190 -1 0
198 189 -1 0
197 189 -1 0
196 189 -1 0
195 189 -1 0
194 189 -1 0
193 189 -1 0
192 189 -1 0
198 188 -1 0
197 188 -1 0
196 188 -1 0
195 188 -1 0
194 188 -1 0
193 188 -1 0
192 188 -1 0
198 187 -1 0
197 187 -1 0
196 187 -1 0
195 187 -1 0
194 187 -1 0
193 187 -1 0
192 187 -1 0
198 186 -1 0
197 186 -1 0
196 186 -1 0
195 186 -1 0
194 186 -1 0
193 186 -1 0
192 186 -1 0
197 185 -1 0
196 185 -1 0
195 185 -1 0
194 185 -1 0
193 185 -1 0
192 185 -1 0
191 185 -1 0
197 184 -1 0
196 184 -1 0
195 184 -1 0
194 184 -1 0
193 184 -1 0
192 184 -1 0
191 184 -1 0
197 183 -1 0
196 183 -1 0
195 183 -1 0
194 183 -1 0
193 183 -1 0
192 183 -1 0
191 183 -1 0
197 182 -1 0
196 182 -1 0
195 182 -1 0
194 182 -1 0
193 182 -1 0
192 182 -1 0
191 182 -1 0
196 181 -1 0
195 181 -1 0
194 181 -1 0
193 181 -1 0
192 181 -1 0
196 180 -1 0
195 180 -1 0
194 180 -1 0
193 180 -1 0
192 180 -1 0
194 179 -1 0
133 139 -1 1
135 138 -1 1
134 138 -1 1
133 138 -1 1
132 138 -1 1
131 138 -1 1
135 137 -1 1
134 137 -1 1
133 137 -1 1
132 137 -1 1
131 137 -1 1
136 136 -1 1
135 136 -1 1
134 136 -1 1
133 136 -1 1
132 136 -1 1
131 136 -1 1
130 136 -1 1
136 135 -1 1
135 135 -1 1
134 135 -1 1
133 135 -1 1
132 135 -1 1
131 135 -1 1
130 135 -1 1
136 134 -1 1
135 134 -1 1
134 134 -1 1
133 134 -1 1
132 134 -1 1
131 134 -1 1
130 134 -1 1
137 133 -1 1
136 133 -1 1
135 133 -1 1
134 133 -1 1
133 133 -1 1
132 133 -1 1
131 133 -1 1
130 133 -1 1
137 132 -1 1
136 132 -1 1
135 132 -1 1
134 132 -1 1
133 132 -1 1
132 132 -1 1
131 132 -1 1
138 131 -1 1
137 131 -1 1
136 131 -1 1
135 131 -1 1
134 131 -1 1
133 131 -1 1
132 131 -1 1
131 131 -1 1
139 130 -1 1
138 130 -1 1
137 130 -1 1
136 130 -1 1
135 130 -1 1
134 130 -1 1
133 130 -1 1
132 130 -1 1
140 129 -1 1
139 129 -1 1
138 129 -1 1
137 129 -1 1
136 129 -1 1
135 129 -1 1
134 129 -1 1
133 129 -1 1
132 129 -1 1
140 128 -1 1
139 128 -1 1
138 128 -1 1
137 128 -1 1
136 128 -1 1
135 128 -1 1
134 128 -1 1
133 128 -1 1
141 127 -1 1
140 127 -1 1
139 127 -1 1
138 127 -1 1
137 127 -1 1
136 127 -1 1
135 127 -1 1
134 127 -1 1
141 126 -1 1
140 126 -1 1
139 126 -1 1
138 126 -1 1
137 126 -1 1
136 126 -1 1
135 126 -1 1
134 126 -1 1
142 125 -1 1
141 125 -1 1
140 125 -1 1
139 125 -1 1
138 125 -1 1
137 125 -1 1
136 125 -1 1
135 125 -1 1
141 124 -1 1
140 124 -1 1
139 124 -1 1
138 124 -1 1
137 124 -1 1
136 124 -1 1
141 123 -1 1
140 123 -1 1
139 123 -1 1
138 123 -1 1
137 123 -1 1
136 123 -1 1
139 122 -1 1
138 122 -1 1
